,1. open,2. high,3. low,4. close,5. volume
2025-01-07,22.1700,22.5100,19.0300,19.5500,12266872
2025-01-06,22.0000,22.3700,21.4500,21.8450,10530351
2025-01-03,20.1100,21.8900,20.1100,21.7000,8095743
2025-01-02,20.0100,20.4250,19.3400,20.0200,6218633
2024-12-31,20.5000,20.7900,19.4600,19.9200,5787546
2024-12-30,19.5700,20.4800,18.9000,20.0700,6229646
2024-12-27,19.1900,20.0750,18.8300,20.0300,5554786
2024-12-26,18.7400,19.8697,18.5500,19.4700,4510740
2024-12-24,18.6800,19.2100,18.5400,18.9400,2480275
2024-12-23,17.5200,18.5450,17.3000,18.5100,3653025
2024-12-20,17.2900,18.3589,16.9100,17.5100,6333590
2024-12-19,17.8200,17.8300,16.8000,17.7200,7430181
2024-12-18,19.6300,19.7699,17.1700,17.3500,10626855
2024-12-17,18.8100,20.0900,18.7900,19.6400,11100331
2024-12-16,17.5900,18.8850,17.3400,18.8000,8481503
2024-12-13,17.9600,18.0500,17.0100,17.5100,4483222
2024-12-12,17.0900,18.3000,16.7300,17.7200,6612040
2024-12-11,17.0800,17.3800,16.7900,17.0400,4928935
2024-12-10,17.8550,17.8599,16.3650,16.9800,9883200
2024-12-09,17.3500,18.8450,17.1900,17.5100,9698359
2024-12-06,17.4000,17.5500,16.5100,17.0000,7963967
2024-12-05,18.4400,18.7900,16.9700,17.1000,9625046
2024-12-04,17.3900,17.5474,16.8000,17.0800,4718697
2024-12-03,17.2300,18.7900,16.7700,17.5400,7204580
2024-12-02,18.2900,18.3600,17.2800,17.3900,3580775
2024-11-29,18.2200,18.4200,18.0400,18.0500,2051234
2024-11-27,18.1700,18.8700,17.7100,18.0300,3136735
2024-11-26,18.5000,18.8000,17.9020,17.9200,4817816
2024-11-25,18.2700,19.1500,18.1299,18.5000,8088160
2024-11-22,17.2200,18.1400,17.2100,17.9700,6086167
2024-11-21,16.8700,17.4500,16.4600,17.2900,4231553
2024-11-20,16.8000,17.5650,16.7200,16.9200,5353086
2024-11-19,16.6000,16.8700,16.1675,16.7600,7262324
2024-11-18,16.1800,16.9450,15.8100,16.8200,9793011
2024-11-15,15.6900,15.7000,14.8000,14.9900,5970521
2024-11-14,17.2900,17.3700,15.3601,15.4900,9429764
2024-11-13,17.2800,17.5750,16.8930,17.3100,6153267
2024-11-12,16.7300,17.2950,16.3100,16.9300,6565979
2024-11-11,16.5600,16.7500,15.8021,16.6400,6480138
2024-11-08,16.5100,16.6000,16.0900,16.4500,6266179
2024-11-07,16.4360,17.3900,16.2500,16.5100,12192070
2024-11-06,15.9000,16.0100,14.9500,15.4400,9391345
2024-11-05,14.6500,15.3300,14.6300,15.2300,5153139
2024-11-04,15.2500,15.5000,14.4000,14.5700,7514929
2024-11-01,13.9800,15.8300,13.6400,15.5700,17110626
2024-10-31,14.1000,14.8800,12.7248,13.6100,15803829
2024-10-30,12.9000,13.0100,12.3500,12.4200,7684097
2024-10-29,13.0400,13.4700,12.8100,13.2650,5087936
2024-10-28,12.6000,13.1700,12.6000,13.0200,3480723
2024-10-25,12.6200,12.8850,12.5200,12.6700,3135409
2024-10-24,12.8600,12.8850,12.3100,12.5100,4555124
2024-10-23,12.9500,13.0100,12.2500,12.5700,3435456
2024-10-22,13.2500,13.3100,12.8400,13.0000,3158463
2024-10-21,12.8100,13.2500,12.6203,13.1900,3776623
2024-10-18,13.2400,13.3500,12.6200,12.7900,3885397
2024-10-17,12.2600,12.9380,12.1100,12.8750,5560392
2024-10-16,12.0450,12.5000,11.1212,12.1300,7772690
2024-10-15,12.5100,13.3900,12.0200,12.1700,7596435
2024-10-14,12.8000,13.1800,12.3300,12.9600,5672084
2024-10-11,11.7900,13.0450,11.7600,12.8900,8385771
2024-10-10,12.0700,12.5100,11.9200,12.2900,4798282
2024-10-09,12.2000,12.6450,12.0400,12.0700,4227777
2024-10-08,12.1300,12.7900,12.0400,12.2400,5946269
2024-10-07,12.2800,12.6100,12.0400,12.3300,5850749
2024-10-04,12.5800,13.0000,12.5300,12.9300,5163522
2024-10-03,13.1300,13.1700,12.2300,12.3900,7497033
2024-10-02,12.8800,13.3900,12.5800,13.2800,4910690
2024-10-01,13.7900,14.0400,13.2300,13.4400,5150731
2024-09-30,14.0300,14.5200,13.5800,13.7000,5021124
2024-09-27,14.1200,14.8500,13.9300,14.3900,8440177
2024-09-26,13.3000,14.0850,12.9700,13.7800,11503092
2024-09-25,12.9100,13.0900,12.4400,12.4700,5828213
2024-09-24,12.6900,13.3300,12.5800,13.1000,8291657
2024-09-23,12.7000,13.0600,12.2900,12.3400,8655878
2024-09-20,13.1500,13.3200,11.8100,12.3800,17404188
2024-09-19,12.8500,13.7900,12.6500,13.3500,18141409
2024-09-18,11.8800,12.3650,11.5700,11.6100,6163475
2024-09-17,12.1000,12.3000,11.6700,11.8400,7878728
2024-09-16,10.7700,11.4300,10.6200,11.4200,4520394
2024-09-13,10.5400,11.0200,10.5000,10.9100,5217960
2024-09-12,10.8500,10.9200,10.4800,10.5700,6197830
2024-09-11,10.8800,11.1100,10.4800,10.8400,6696028
2024-09-10,11.2000,11.3550,10.5500,10.8000,7632628
2024-09-09,11.6150,12.0900,11.0550,11.1500,7224341
2024-09-06,12.1400,12.1800,11.4500,11.5500,10422439
2024-09-05,13.5300,13.9250,12.5100,12.6200,6357935
2024-09-04,13.5000,14.0000,13.4800,13.6200,2679269
2024-09-03,14.0200,14.2500,13.6000,13.6200,3105219
2024-08-30,14.2500,14.7600,14.2000,14.2800,3855425
2024-08-29,13.7300,14.2635,13.6900,14.0400,2633436
2024-08-28,13.7000,13.7300,13.1600,13.5100,3513386
2024-08-27,14.0400,14.2300,13.6900,13.8000,2998656
2024-08-26,14.4000,14.5100,14.0300,14.0500,4504149
2024-08-23,15.1900,15.4650,14.3200,14.4000,4415997
2024-08-22,15.0000,15.2895,14.9450,15.1600,3325317
2024-08-21,14.7900,15.2799,14.7200,15.1600,3069015
2024-08-20,14.8000,15.2700,14.5600,14.9200,4302576
2024-08-19,14.3600,14.9200,14.3600,14.8800,2928020
2024-08-16,14.2200,14.4799,14.0500,14.3000,3635390
2024-08-15,14.1100,14.4900,13.8300,14.2700,6959460
2024-08-14,14.8000,14.9600,13.8900,13.9200,5994032
2024-08-13,14.5000,15.0600,14.3200,14.8400,5448947
2024-08-12,15.2100,15.2400,14.4642,14.6000,4708450
2024-08-09,15.8300,15.9800,15.0400,15.2800,4413194
2024-08-08,14.9800,15.9500,14.9600,15.8900,4092127
2024-08-07,16.0000,16.1700,14.9226,15.0000,8171013
2024-08-06,16.0800,16.1206,15.2400,15.6150,6777691
2024-08-05,14.3500,16.2000,14.3300,15.1800,6290386
2024-08-02,15.9000,17.2100,15.5000,15.9600,11217270
2024-08-01,18.0500,18.4500,15.2100,16.2800,28139536
2024-07-31,20.0200,21.1119,20.0108,21.0000,7318204
2024-07-30,20.8500,20.9900,19.6517,20.0000,5547518
2024-07-29,21.1900,21.2200,20.6800,20.8400,4160544
2024-07-26,21.1600,21.6700,21.1600,21.2200,3365488
2024-07-25,21.3600,22.0900,21.0700,21.0800,6138746
2024-07-24,23.0000,23.0778,22.0500,22.2900,4332704
2024-07-23,23.7500,24.2100,23.1000,23.3100,5005806
2024-07-22,24.8500,25.0900,23.9500,23.9900,4065480
2024-07-19,26.0000,26.3600,24.5905,24.6700,4697572
2024-07-18,26.3400,27.2500,26.2200,26.4400,4322899
2024-07-17,26.7000,26.9700,25.8200,26.2700,3276012
2024-07-16,27.0000,27.1200,26.1500,26.9900,3311004
2024-07-15,27.3800,27.3800,26.3100,26.9500,4995501
2024-07-12,26.6800,27.6800,26.4100,26.4600,4265149
2024-07-11,27.0000,27.4700,26.4700,27.0300,3671031
2024-07-10,26.9700,27.4000,26.0700,26.7500,2985599
2024-07-09,27.4000,27.8000,26.6000,26.6800,2628227
2024-07-08,28.0000,28.7300,27.5100,27.8200,2578826
2024-07-05,27.3400,28.4800,27.3200,27.8200,3558501
2024-07-03,27.8100,27.8800,27.1200,27.4300,1443837
2024-07-02,28.0800,28.4700,27.3000,27.8900,1820897
2024-07-01,28.2500,28.4900,26.8400,27.6100,2828023
2024-06-28,28.0000,28.4700,27.6800,28.0850,2226757
2024-06-27,27.7000,28.0500,27.1100,28.0200,4223874
2024-06-26,25.9300,28.2500,25.6700,28.1500,4407361
2024-06-25,26.6700,26.7400,25.8400,26.0800,2735825
2024-06-24,26.6500,27.0800,26.2000,26.7300,3265274
2024-06-21,25.9500,27.1050,25.1900,26.8900,6422250
2024-06-20,25.9700,26.8929,25.9300,26.1400,3839478
2024-06-18,27.6500,27.6500,25.6900,25.9650,6096378
2024-06-17,28.3000,28.6600,27.5600,27.6000,3761652
2024-06-14,29.0000,29.5000,27.7300,28.2200,3325349
2024-06-13,29.6400,30.1700,28.6100,29.0900,4198854
2024-06-12,30.5000,31.3200,29.2608,29.3400,5212727
2024-06-11,32.0500,32.2300,30.0605,30.1100,6425710
2024-06-10,31.5000,33.2600,30.0100,32.4700,8864003
2024-06-07,27.9700,32.1800,27.7050,31.6800,17413414
2024-06-06,25.7700,27.6400,25.5100,27.4000,5355421
2024-06-05,25.6700,26.1450,25.0500,25.9400,4160402
2024-06-04,26.1500,26.1884,25.3200,25.3900,1779335
2024-06-03,26.1300,26.5400,25.7900,26.4600,2121868
2024-05-31,25.8700,25.9500,25.0100,25.6600,2775306
2024-05-30,25.9700,26.8400,25.5400,25.8500,1553793
2024-05-29,26.0500,26.2550,25.6900,26.0200,1600618
2024-05-28,25.9000,26.5900,25.8400,26.4900,3064970
2024-05-24,27.5500,27.7200,25.6100,25.6600,4751345
2024-05-23,27.9000,27.9900,27.4400,27.5600,1834940
2024-05-22,27.5000,27.9400,27.2199,27.8100,2528502
2024-05-21,27.5000,28.0450,27.2400,27.5100,2639126
2024-05-20,28.5800,28.5800,27.6100,27.7000,2054079
2024-05-17,28.6100,28.6900,28.2100,28.5800,1187690
2024-05-16,28.8200,28.8900,28.1800,28.5000,1181259
2024-05-15,29.3600,29.5000,28.3500,28.9100,1482723
2024-05-14,28.4000,28.9900,28.0700,28.7200,2399988
2024-05-13,27.1800,28.8800,27.1800,28.0000,1707571
2024-05-10,28.0400,28.2500,27.1200,27.1300,2071175
2024-05-09,28.7000,28.8600,28.0100,28.0400,1882956
2024-05-08,28.4000,29.2500,28.2700,28.6700,1370749
2024-05-07,29.9600,30.1200,29.1000,29.1000,2626933
2024-05-06,30.0800,30.6500,29.6600,29.8500,1415178
2024-05-03,30.6300,30.9150,28.9600,30.0300,2153881
2024-05-02,29.5000,30.5400,29.2400,30.5000,2554497
2024-05-01,28.0000,29.0900,27.7600,28.8700,2496349
2024-04-30,27.5000,28.1885,27.3100,27.5500,2871950
2024-04-29,29.2000,29.3200,27.3600,28.0000,6060731
2024-04-26,29.9000,30.4300,28.2400,29.2000,5592193
2024-04-25,33.0000,33.0400,28.7100,30.9000,5446947
2024-04-24,30.9000,31.5900,30.8600,31.1200,3752884
2024-04-23,29.8100,30.7750,29.8000,30.4300,1594440
2024-04-22,30.2400,30.7200,29.6600,30.1200,1658427
2024-04-19,30.8300,31.2300,30.2100,30.2300,2184507
2024-04-18,30.5500,31.1100,30.2800,30.9800,2045723
2024-04-17,31.4300,32.1700,30.8500,30.9600,3234786
2024-04-16,30.9800,31.0800,30.0650,30.1300,2787220
2024-04-15,31.8400,32.2000,31.0800,31.3500,1918999
2024-04-12,31.6500,32.7050,31.0400,31.7200,2694217
2024-04-11,31.2000,31.5000,30.0400,31.4100,1973295
2024-04-10,31.1500,31.5100,30.4300,30.9100,2177386
2024-04-09,31.3700,32.3200,31.2600,32.0300,1449638
2024-04-08,31.6500,31.8300,31.1600,31.2550,1377793
2024-04-05,31.6400,31.9400,31.4200,31.7100,1533109
2024-04-04,32.8900,34.0000,31.6910,31.7800,3568185
2024-04-03,32.9100,33.5500,32.3600,32.6200,2529346
2024-04-02,31.3000,32.7750,31.0300,32.7100,2568972
2024-04-01,32.2500,32.5550,31.5000,32.1000,1792370
2024-03-28,32.9500,33.6000,32.0100,32.1500,3121520
2024-03-27,31.5300,32.7600,31.3500,32.7000,3163362
2024-03-26,31.2700,31.8000,31.2000,31.3500,1563605
2024-03-25,31.3400,31.4700,30.9300,31.1900,2194885
2024-03-22,31.6700,31.7900,30.6900,31.5700,2766113
2024-03-21,30.6300,32.1200,30.2500,31.4000,6246203
2024-03-20,29.9000,30.5500,28.7500,30.5000,6687926
2024-03-19,28.1700,28.6700,27.3500,28.3700,4758016
2024-03-18,28.4200,29.2000,27.8800,28.9400,2972191
2024-03-15,27.8500,28.0442,27.4000,27.7400,5222907
2024-03-14,28.7000,28.7150,28.1700,28.4600,2184358
2024-03-13,27.8800,29.4000,27.8800,28.7500,2913899
2024-03-12,27.9300,28.4700,27.5320,28.4300,3661366
2024-03-11,27.8900,28.4300,27.3500,27.7200,2560664
2024-03-08,28.6800,28.8200,27.1100,27.6000,4712553
2024-03-07,27.9300,28.5900,27.7900,28.3800,4477461
2024-03-06,25.0600,28.9500,24.7700,27.8100,13351175
2024-03-05,25.6000,25.6100,24.7800,24.9600,2682334
2024-03-04,27.0500,27.1500,25.5700,25.7700,3042892
2024-03-01,25.8300,27.5550,25.6800,27.0500,4540934
2024-02-29,26.4900,26.5500,25.2500,25.4700,2577649
2024-02-28,25.1500,26.3100,24.8300,26.1000,5050107
2024-02-27,24.9500,26.4900,24.8101,25.3600,7821028
2024-02-26,23.8100,24.9850,23.7500,24.3800,3535573
2024-02-23,24.0600,24.1700,23.4900,23.7400,2950972
2024-02-22,24.8500,24.8900,24.1700,24.2600,3048230
2024-02-21,25.1100,25.2200,24.4800,24.5000,2710387
2024-02-20,25.6000,25.6800,25.0800,25.2800,2748753
2024-02-16,26.0000,26.0850,25.2000,25.6300,2753784
2024-02-15,26.6900,27.1800,25.8400,26.1000,4271322
2024-02-14,26.8600,26.9700,26.0224,26.3500,3839624
2024-02-13,26.8000,27.3250,26.2050,26.2500,2751820
2024-02-12,27.8700,28.9300,27.6900,27.7600,3589728
2024-02-09,26.7400,28.0000,26.7400,27.7100,4193910
2024-02-08,26.6000,26.6200,26.2000,26.4400,1687750
2024-02-07,27.3200,27.4000,26.5800,26.6500,2090716
2024-02-06,27.1100,27.4600,26.8880,27.2100,2118010
2024-02-05,26.6000,27.2200,26.3300,26.9500,3810275
2024-02-02,25.5500,26.8000,25.4400,26.5700,2996390
2024-02-01,26.2200,26.3099,25.3200,25.8000,3057980
2024-01-31,26.0000,26.4700,25.7700,25.8600,4098595
2024-01-30,27.2300,27.3300,25.8800,26.2500,7951798
2024-01-29,28.3100,28.3800,27.0800,27.7500,5652912
2024-01-26,28.1000,28.8900,28.0132,28.3800,5115435
2024-01-25,27.9500,29.0300,27.3800,27.9500,11922031
2024-01-24,28.6000,28.6850,27.3650,27.6200,5440786
2024-01-23,29.4200,29.4700,28.2200,28.4300,3551618
2024-01-22,29.0000,29.8100,28.7500,28.8900,5181772
2024-01-19,28.1300,28.3600,27.3600,28.3400,3938903
2024-01-18,28.8500,28.8500,27.2900,28.0700,4304299
2024-01-17,29.4200,29.4550,28.2000,28.3800,5304079
2024-01-16,30.0000,30.3100,29.4300,29.7900,4020839
2024-01-12,30.8600,31.0900,29.6000,30.0700,5782155
2024-01-11,30.1000,31.1000,30.1000,31.0300,6613677
2024-01-10,32.1000,32.1200,29.7700,30.6200,9165059
2024-01-09,31.2400,32.7100,30.7700,31.8900,7614977
2024-01-08,30.9500,32.5000,30.2000,31.4300,8928124
2024-01-05,30.9200,31.2500,29.3800,30.4900,19173011
2024-01-04,28.3300,30.9400,28.1900,29.9700,43103086
2024-01-03,40.0100,40.5800,39.3350,39.7200,2496047
2024-01-02,42.8300,43.4000,40.8600,41.3400,1709560
2023-12-29,43.8900,44.2800,42.9845,43.3200,1950975
2023-12-28,43.9700,44.4800,43.2200,43.8400,1567612
2023-12-27,43.8500,44.1600,43.1200,43.9700,1334946
2023-12-26,43.0000,43.8850,42.8001,43.8500,994527
2023-12-22,43.1500,43.9000,42.5800,42.9500,1343999
2023-12-21,42.4700,42.9500,41.6600,42.9100,1936621
2023-12-20,41.7600,42.5300,41.5800,42.1500,2504247
2023-12-19,41.8600,42.8125,41.7500,42.2200,1220907
2023-12-18,42.0000,42.0050,40.5600,41.4900,2277721
2023-12-15,42.4500,43.0050,41.3000,41.9600,3161569
2023-12-14,41.1000,42.3700,41.1000,42.3000,2452787
2023-12-13,40.3000,41.1000,38.6800,41.0800,2227860
2023-12-12,41.0500,41.1900,40.0300,40.3500,1367891
2023-12-11,40.0000,41.5000,39.7300,41.0700,1688167
2023-12-08,40.6200,41.9800,40.1100,40.2100,5743632
2023-12-07,40.0000,40.7100,39.6000,40.2200,1610381
2023-12-06,40.6200,41.3500,39.6500,39.7500,1450802
2023-12-05,39.6200,40.5750,39.5944,39.8900,1764699
2023-12-04,38.9000,40.4000,38.8400,39.7200,1778125
2023-12-01,40.6900,40.9740,39.1800,39.2700,2726041
2023-11-30,41.3700,41.7950,40.5200,41.0500,1674929
2023-11-29,42.4100,42.4100,41.0300,41.3800,1384821
2023-11-28,42.5000,42.5000,41.1300,41.6900,2274281
2023-11-27,43.1100,43.6100,42.4975,42.6600,1255894
2023-11-24,43.0000,43.8316,42.9400,43.5600,570827
2023-11-22,42.9600,43.9600,42.4600,43.4000,1397011
2023-11-21,41.4300,42.9000,40.9850,42.6800,1258513
2023-11-20,41.5000,43.1100,41.4900,41.8100,3116769
2023-11-17,41.1700,41.7700,40.6900,41.5000,1331449
2023-11-16,40.1950,41.1900,40.0500,41.0100,1833633
2023-11-15,40.3800,41.3300,39.9700,40.7400,1747706
2023-11-14,39.5300,41.0300,39.4850,40.1400,2193236
2023-11-13,37.5500,38.4900,36.6850,38.3700,1640068
2023-11-10,36.8800,37.4900,36.4426,37.3400,1440755
2023-11-09,37.0400,37.2750,35.9900,36.1400,1325685
2023-11-08,37.0000,37.6700,36.1800,36.6600,968803
2023-11-07,36.8500,37.2800,36.0300,36.9700,1310350
2023-11-06,37.2600,37.3000,35.5450,36.5300,1171172
2023-11-03,37.8700,38.0700,36.1500,36.8000,2130516
2023-11-02,36.0300,37.4800,36.0300,36.4500,1280698
2023-11-01,35.8000,36.3500,34.8600,35.7700,1803675
2023-10-31,34.4900,36.1400,34.0200,35.6700,2520585
2023-10-30,35.5400,35.8596,33.0100,33.8200,3079061
2023-10-27,36.5800,36.8100,34.7900,35.0500,2904299
2023-10-26,36.0000,37.8400,35.8700,36.4200,4992581
2023-10-25,34.8700,35.3900,33.7500,33.9600,3059158
2023-10-24,34.9900,35.7100,34.7900,35.3900,2229325
2023-10-23,35.0500,35.7450,34.8000,34.9200,1615355
2023-10-20,34.8000,35.7600,34.6200,35.5500,1627559
2023-10-19,35.8000,36.1900,34.3040,35.0100,1802254
2023-10-18,36.3600,36.8300,35.8300,35.8500,2870522
2023-10-17,35.6800,37.0500,35.1100,36.6100,2563790
2023-10-16,35.0500,36.2100,35.0500,35.8200,2088869
2023-10-13,36.3600,36.6100,33.2600,34.5600,4695601
2023-10-12,37.0200,38.1700,36.0100,36.3400,3502705
2023-10-11,39.9500,40.2597,36.8825,36.9800,3647428
2023-10-10,39.3500,40.6059,39.0200,39.7900,1853367
2023-10-09,39.5900,40.0000,37.8500,39.2900,4506598
2023-10-06,40.1100,41.8100,39.8700,41.4900,3517897
2023-10-05,41.0000,41.4500,39.8100,40.5800,2513658
2023-10-04,40.1000,41.1300,39.4254,41.1100,1721002
2023-10-03,41.1100,41.2300,39.4000,39.7800,2223704
2023-10-02,41.5100,42.4700,41.1400,41.6600,1694237
2023-09-29,41.4400,42.0400,41.1200,41.5500,1389314
2023-09-28,40.3000,41.9900,40.0900,41.0900,2212869
2023-09-27,40.4000,41.1225,39.4500,40.2600,3332114
2023-09-26,40.0000,40.7000,39.9100,40.4400,1407495
2023-09-25,39.9400,40.4100,39.1500,40.2000,1266697
2023-09-22,41.3700,41.8800,39.9200,40.0300,1868852
2023-09-21,39.5000,41.1400,39.2600,40.9200,3656733
2023-09-20,39.0200,41.7000,39.0200,40.4800,6479530
2023-09-19,38.2500,39.0000,37.5520,38.4300,2925092
2023-09-18,37.1200,39.4200,37.0600,38.3500,3314294
2023-09-15,36.2500,38.1300,36.2500,37.6900,3927067
2023-09-14,35.8100,36.3600,35.3000,36.2400,1718552
2023-09-13,36.0300,36.8700,35.3900,35.4800,1471782
2023-09-12,35.8000,36.3000,35.3700,35.4600,1329516
2023-09-11,36.5600,36.8000,35.5720,35.9900,1051677
2023-09-08,35.9200,36.2700,35.4000,36.2600,844029
2023-09-07,35.7400,36.1700,35.2000,35.8300,1441570
2023-09-06,37.5000,37.6200,36.1500,36.3300,2398393
2023-09-05,36.5800,37.5500,36.4500,37.3700,1392782
2023-09-01,35.7200,36.8800,35.5650,36.6400,1781228
2023-08-31,34.9000,35.8300,34.8300,35.5100,1487375
2023-08-30,34.6800,35.6300,34.4000,34.7600,1583070
2023-08-29,34.8500,35.5600,34.4150,34.7900,1986645
2023-08-28,34.8900,34.9600,33.9300,34.8600,1978532
2023-08-25,34.3500,36.2999,34.2600,34.5800,3781558
2023-08-24,35.0000,35.0800,34.1200,34.1300,2065591
2023-08-23,34.5000,35.3000,34.1900,34.8200,2620943
2023-08-22,35.1500,35.5400,34.0100,34.7400,2852211
2023-08-21,35.2000,35.2800,34.1100,34.6300,2684471
2023-08-18,35.2200,35.6778,34.5000,35.0400,2513097
2023-08-17,37.0000,37.1500,35.6100,35.7700,1885082
2023-08-16,37.7500,37.9100,36.3500,36.7300,2768073
2023-08-15,38.5500,38.5650,37.4300,38.1000,1954405
2023-08-14,38.3500,38.6400,37.6500,38.5500,1268252
2023-08-11,37.9700,38.4300,37.5300,38.3500,1973664
2023-08-10,38.7700,39.2500,37.9200,38.3700,1955639
2023-08-09,38.4900,38.7800,37.5201,38.4000,2948886
2023-08-08,38.3200,38.8500,37.6100,38.6100,1777771
2023-08-07,38.0800,38.8300,37.4000,38.8100,1755622
2023-08-04,37.7400,38.1200,36.4500,37.8100,2804882
2023-08-03,37.4100,38.1450,36.9800,37.5700,2891542
2023-08-02,38.0900,38.0900,36.6900,37.2100,2853972
2023-08-01,38.1200,38.7250,37.4600,38.2700,1988239
2023-07-31,38.1600,39.1900,37.7500,38.1800,3275123
2023-07-28,38.6000,39.0200,37.6000,37.6650,3256328
2023-07-27,39.0600,40.1800,37.4300,38.0100,8134617
2023-07-26,40.2500,40.8300,39.2400,40.4400,2775682
2023-07-25,40.5500,41.2100,40.3700,40.3900,1221642
2023-07-24,40.5700,41.7300,40.5700,40.8400,1704297
2023-07-21,41.8000,42.0000,40.3400,40.6400,2039512
2023-07-20,41.7900,41.8500,39.3300,41.0600,4768531
2023-07-19,44.5500,45.1000,42.8300,43.4900,2391410
2023-07-18,43.5000,44.4800,43.4300,44.3600,2060426
2023-07-17,42.4400,43.3700,41.8700,43.3600,1601874
2023-07-14,43.2000,44.0400,41.8587,42.0200,1865997
2023-07-13,43.3400,44.1000,42.6000,43.1800,2420342
2023-07-12,41.7900,43.3200,41.0347,42.9800,4968620
2023-07-11,40.6400,40.9100,39.7600,40.8400,3036998
2023-07-10,40.6100,41.0100,39.4600,40.4400,2634872
2023-07-07,40.3700,41.2500,40.1900,40.6100,2851989
2023-07-06,38.8200,40.3600,38.7500,40.1000,3172555
2023-07-05,39.7600,40.2200,39.3300,39.4200,2556154
2023-07-03,38.8800,39.8200,38.5800,39.8100,1496986
2023-06-30,38.3400,38.6600,38.0400,38.4200,1663091
2023-06-29,38.5000,38.7500,37.3800,37.7200,2171511
2023-06-28,37.4500,38.1350,36.9600,38.1200,2127133
2023-06-27,35.9700,37.6300,35.2500,37.5300,2648846
2023-06-26,37.3900,37.6700,35.8300,36.0000,3782152
2023-06-23,37.0000,37.9300,36.7700,37.1600,5293490
2023-06-22,36.5000,38.0800,36.1800,37.4100,3101042
2023-06-21,37.2300,37.3700,35.7500,36.6100,4542673
2023-06-20,39.1600,39.5800,37.1100,37.2300,3262934
2023-06-16,40.1100,40.1200,38.9100,39.1600,3682983
2023-06-15,40.4400,40.4400,39.4200,39.7300,3856241
2023-06-14,40.5600,41.2500,39.9700,40.7600,3831085
2023-06-13,40.4500,41.1400,39.7700,40.3100,5944580
2023-06-12,41.8900,41.9900,39.2100,39.9000,10126483
2023-06-09,42.0000,42.2300,41.4300,41.7700,6646582
2023-06-08,41.1301,41.9617,40.1000,41.7800,20138717
2023-06-07,43.1100,46.0000,42.5300,43.5200,5239943
2023-06-06,41.0000,42.5600,40.4111,42.3200,4932470
2023-06-05,43.5600,44.1700,42.2200,42.3700,1418674
2023-06-02,45.3700,45.7200,43.3800,43.5600,1513442
2023-06-01,44.7400,45.3250,44.0000,44.7400,1619357
2023-05-31,45.1700,45.4300,43.5000,44.5700,3260752
2023-05-30,46.1700,47.4100,45.4200,46.3400,3860222
2023-05-26,42.5000,46.4800,42.5000,45.1400,3138881
2023-05-25,42.4000,42.8850,41.4300,42.4800,2011371
2023-05-24,39.9400,40.5400,39.5300,40.3800,1234090
2023-05-23,40.5200,41.2300,39.7900,40.0500,1203189
2023-05-22,40.7200,41.0700,40.1500,41.0700,1043197
2023-05-19,39.6000,40.8700,39.2503,40.8300,1803886
2023-05-18,38.4300,39.2500,38.3000,39.1100,1358744
2023-05-17,37.6000,38.4300,37.0500,38.2700,2276694
2023-05-16,38.0600,38.7100,37.3100,37.6400,1713514
2023-05-15,38.1900,38.4700,37.4900,38.2900,1424802
2023-05-12,38.9700,39.7900,37.2200,38.0200,2179664
